case_id,grid,shape,spacing,anisotropy,rho_target,rho_in,rho_eff,r_in,stencil_m,n_directions,n_orbits,apriori_bound,n_voxels,area_true,area_v3,area_rel_err,area_E0,area_E0_rel_err,volume_true,volume_est,volume_rel_err,sphericity_true,sphericity_v3,sphericity_rel_err
confirm2-0142-torus-rho8.5-sp2.2x1x1-rot0,confirm2,torus,2.2x1x1,2.2,8.5,8.42762086169221,19.6201850057407,18.540765895722863,5,577,98,0.020531537113648357,153124,35893.54041537617,35818.75044948012,-0.0020836608768750597,40843.52616105827,0.13790742535839695,335604.6028837672,336872.80000000005,0.003778843035332491,0.6506584872679023,0.653658617060607,0.004610913177052645
confirm2-0143-torus-rho8.5-sp2.2x1x1-rot1,confirm2,torus,2.2x1x1,2.2,8.5,8.512994442625068,19.59482468481116,18.72858777377515,5,577,98,0.020325201846268397,152531,35893.54041537617,35785.91739385968,-0.0029983952619615506,41361.90038777547,0.152349417447178,335604.6028837672,335568.2,-0.00010846956047205758,0.6506584872679023,0.6525680924001986,0.00293488084711635
confirm2-0144-sphere-rho9.5-sp2.2x1x1-offset0,confirm2,sphere,2.2x1x1,2.2,9.5,9.286976573907005,9.502330992928366,20.431348462595412,5,577,98,0.018706628832596932,17395,5489.116348058231,5456.147537122625,-0.006006214633666573,6221.223464828594,0.13337431206561057,38240.843891472345,38269.0,0.0007362836606734646,0.9999999999999996,1.0065362684233572,0.0065362684233576385
confirm2-0145-sphere-rho9.5-sp2.2x1x1-offset1,confirm2,sphere,2.2x1x1,2.2,9.5,9.076807244404066,9.493400225455357,19.968975937688946,5,577,98,0.019105481085947965,17346,5489.116348058231,5448.432354611102,-0.007411756440819706,6195.19064369325,0.12863168693532834,38240.843891472345,38161.200000000004,-0.002082691786257862,0.9999999999999996,1.0060677857976674,0.006067785797667868
confirm2-0146-ellipsoid-rho9.5-sp2.2x1x1-rot0,confirm2,ellipsoid,2.2x1x1,2.2,9.5,9.545454545454545,14.425085182078426,21.0,5,577,98,0.018251762846893095,60854,14038.091721841658,14023.361562488408,-0.0010492992669602907,15268.184827189114,0.08762537884216637,133842.95362015322,133878.80000000002,0.000267824184069676,0.9013768296955863,0.9024847394306512,0.001229130479689644
confirm2-0147-ellipsoid-rho9.5-sp2.2x1x1-rot1,confirm2,ellipsoid,2.2x1x1,2.2,9.5,9.538525623720897,14.424532057834371,20.984756372185977,5,577,98,0.018263476014253602,60847,14038.091721841658,13999.199176990622,-0.0027705008359878436,15560.537828637338,0.10845107276417987,133842.95362015322,133863.40000000002,0.00015276396174601636,0.9013768296955863,0.903973084140835,0.002880320815574544
confirm2-0148-cylinder-rho9.5-sp2.2x1x1-rot0,confirm2,cylinder,2.2x1x1,2.2,9.5,9.45847820303855,11.248398284750335,20.808652046684813,5,577,98,0.018400666148823568,28854,8782.58615689317,8427.979240677296,-0.04037613863173495,9057.732581917702,0.03132863374287287,63097.39242092938,63478.8,0.006044743917881901,0.8727087161424514,0.913089060145747,0.04627012800076624
confirm2-0149-cylinder-rho9.5-sp2.2x1x1-rot1,confirm2,cylinder,2.2x1x1,2.2,9.5,9.41293290027736,11.225611579682388,20.708452380610193,5,577,98,0.018480291429111544,28679,8782.58615689317,8420.128434759308,-0.04127004456988792,9995.450495376987,0.13809876917995023,63097.39242092938,63093.8,-5.69345386796094e-05,0.8727087161424514,0.9102412895726997,0.04300698816914528
confirm2-0150-box-rho9.5-sp2.2x1x1-rot0,confirm2,box,2.2x1x1,2.2,9.5,9.545454545454545,13.069921717919193,21.0,5,577,98,0.018251762846893095,45264,13383.858400000005,12109.203413423009,-0.09523823014871369,12759.210002542048,-0.04667177272720968,104439.52376000005,99580.8,-0.046521887357178104,0.8013324191666675,0.857996712483115,0.0707125931275494
confirm2-0151-box-rho9.5-sp2.2x1x1-rot1,confirm2,box,2.2x1x1,2.2,9.5,9.538525623720897,13.279542073894671,20.984756372185977,5,577,98,0.018263476014253602,47477,13383.858400000005,12667.61483907874,-0.053515476592405076,15056.762395648895,0.12499414934402542,104439.52376000005,104449.40000000001,9.456419987752263e-05,0.8013324191666675,0.8466941791342526,0.056607918115628264
confirm2-0152-capsule-rho9.5-sp2.2x1x1-rot0,confirm2,capsule,2.2x1x1,2.2,9.5,9.326492967583269,15.544839759273145,20.518284528683193,5,577,98,0.018634631788317646,76154,17839.628131189253,17824.5779284472,-0.0008436388153034713,19244.18519310541,0.07873241816406207,167303.6920251915,167538.80000000002,0.0014052766676129202,0.8230672927423682,0.8245338124925814,0.0017817738150265328
confirm2-0153-capsule-rho9.5-sp2.2x1x1-rot1,confirm2,capsule,2.2x1x1,2.2,9.5,9.480297097551913,15.538849821564597,20.85665361461421,5,577,98,0.018362926863679123,76066,17839.628131189253,17788.757802079883,-0.0028515352862334975,19924.402268614678,0.11686197279979105,167303.6920251915,167345.2,0.0002480995745286485,0.8230672927423682,0.8255575286342872,0.0030255556427492003
confirm2-0154-torus-rho9.5-sp2.2x1x1-rot0,confirm2,torus,2.2x1x1,2.2,9.5,9.526387883962235,21.92833293862705,20.95805334471692,5,577,98,0.018284056191173893,213772,44835.87574377438,44772.748772369276,-0.0014079566944528166,51028.34986139604,0.1381142670884823,468534.9015224423,470298.4,0.0037638572320386476,0.6506584872679023,0.6532098130271142,0.003921144208730576
confirm2-0155-torus-rho9.5-sp2.2x1x1-rot1,confirm2,torus,2.2x1x1,2.2,9.5,9.510324967725106,21.901355907488377,20.922714928995234,5,577,98,0.018311412946360926,212984,44835.87574377438,44737.11855110584,-0.002202637754482706,51654.3535556145,0.15207638300199577,468534.9015224423,468564.80000000005,6.381270095490166e-05,0.6506584872679023,0.6521225569215926,0.002250135335724046
confirm2-0156-sphere-rho11-sp2.2x1x1-offset0,confirm2,sphere,2.2x1x1,2.2,11.0,10.69872935994529,10.99614586703974,23.53720459187964,5,577,98,0.01660787980082902,26956,7359.369286593307,7324.717443241032,-0.004708534386961838,8311.753899864589,0.12941117318385653,59365.57891185268,59303.200000000004,-0.001050758924549533,0.9999999999999996,1.0040268663414298,0.004026866341430235
confirm2-0157-sphere-rho11-sp2.2x1x1-offset1,confirm2,sphere,2.2x1x1,2.2,11.0,10.751129096960193,10.99614586703974,23.652484013312428,5,577,98,0.016545495336990505,26956,7359.369286593307,7324.54088321517,-0.0047325255768296826,8326.115682645726,0.13136266959908616,59365.57891185268,59303.200000000004,-0.001050758924549533,0.9999999999999996,1.0040510686787931,0.004051068678793568
confirm2-0158-ellipsoid-rho11-sp2.2x1x1-rot0,confirm2,ellipsoid,2.2x1x1,2.2,11.0,10.909090909090908,16.701519967516884,24.0,5,577,98,0.016362843030411835,94450,18821.153444242,18817.48853312381,-0.00019472298172629188,20437.005363153945,0.08585296983518753,207779.5261914844,207790.00000000003,5.0408279909097686e-05,0.9013768296955864,0.901582679545761,0.00022837268874997818
confirm2-0159-ellipsoid-rho11-sp2.2x1x1-rot1,confirm2,ellipsoid,2.2x1x1,2.2,11.0,11.027388892440673,16.702757680340714,24.260255563369483,5,577,98,0.01623116381199681,94471,18821.153444242,18796.067567114966,-0.0013328554597545894,20896.008007678218,0.11024056360748613,207779.5261914844,207836.2,0.0002727593500400083,0.9013768296955864,0.9027439554272326,0.0015167083139999704
confirm2-0160-cylinder-rho11-sp2.2x1x1-rot0,confirm2,cylinder,2.2x1x1,2.2,11.0,10.909090909090908,13.135618144762077,24.0,5,577,98,0.016362843030411835,45950,11774.990858549292,11576.749054512426,-0.01683583506928432,12350.111593192796,0.04884256315374835,97953.20520455693,101090.00000000001,0.03202340126484349,0.8727087161424513,0.9065038150683215,0.03872437423938124
confirm2-0161-cylinder-rho11-sp2.2x1x1-rot1,confirm2,cylinder,2.2x1x1,2.2,11.0,10.850600775536929,12.998889184033665,23.871321706181245,5,577,98,0.01642954614677277,44530,11774.990858549292,11368.396068477396,-0.034530369913339354,13435.531931717298,0.14102270592952193,97953.20520455693,97966.00000000001,0.00013062150867204636,0.8727087161424513,0.9040001711524601,0.03585555458678513
confirm2-0162-box-rho11-sp2.2x1x1-rot0,confirm2,box,2.2x1x1,2.2,11.0,10.909090909090908,15.381323676082364,24.0,5,577,98,0.016362843030411835,73776,17944.009600000005,16939.247167816997,-0.05599430977695241,17740.787758366387,-0.011325330634777253,162133.26272000006,162307.2,0.0010728044146026683,0.8013324191666674,0.8494709728467316,0.06007313884807641
confirm2-0163-box-rho11-sp2.2x1x1-rot1,confirm2,box,2.2x1x1,2.2,11.0,11.027388892440673,15.375692470555911,24.260255563369483,5,577,98,0.01623116381199681,73695,17944.009600000005,17111.77316470236,-0.04637962494723835,20242.108524048886,0.12807053580983818,162133.26272000006,162129.0,-2.6291458819382996e-05,0.8013324191666674,0.8402907431536926,0.048616932318224615
confirm2-0164-capsule-rho11-sp2.2x1x1-rot0,confirm2,capsule,2.2x1x1,2.2,11.0,10.775699628299725,17.974719588621184,23.706539182259394,5,577,98,0.016516555841100587,117739,23917.95018142825,23848.105538482247,-0.0029201767884036167,25637.59375801847,0.07189761511943793,259724.40773935546,259025.80000000002,-0.0026898039558012066,0.8230672927423683,0.8239969205324523,0.001129467539630502
confirm2-0165-capsule-rho11-sp2.2x1x1-rot1,confirm2,capsule,2.2x1x1,2.2,11.0,10.965761892558925,17.988906308830312,24.124676163629637,5,577,98,0.01629922992319013,118018,23917.95018142825,23865.120823066973,-0.002208774496164634,26699.973211865632,0.11631527824644272,259724.40773935546,259639.60000000003,-0.0003265297246939358,0.8230672927423683,0.8247097101403588,0.0019954837380526946
confirm2-0166-torus-rho11-sp2.2x1x1-rot0,confirm2,torus,2.2x1x1,2.2,11.0,10.890135046100852,25.357979089008673,23.958297101421877,5,577,98,0.01638434293076203,330581,60112.36526312132,60080.96787402054,-0.0005223116569003095,68441.36725767216,0.13855721627477946,727359.619683768,727278.2000000001,-0.00011193869107462007,0.6506584872679023,0.6509499291917842,0.00044791842354285905
confirm2-0167-torus-rho11-sp2.2x1x1-rot1,confirm2,torus,2.2x1x1,2.2,11.0,10.994363694996233,25.360995884266007,24.187600128991715,5,577,98,0.016267497307964535,330699,60112.36526312132,60043.856955213465,-0.0011396708082934692,69280.2700547531,0.1525127941897213,727359.619683768,727537.8,0.0002449686666816664,0.6506584872679023,0.6515072473492103,0.0013044632444154658
confirm2-0168-sphere-rho13-sp2.2x1x1-offset0,confirm2,sphere,2.2x1x1,2.2,13.0,12.53886519968485,13.00278019352566,27.58550343930667,5,577,98,0.014863039637017322,44570,10278.78850772123,10256.52501991309,-0.002165964188427183,11644.42860311199,0.13286002473588376,97991.11710694239,98054.00000000001,0.000641720340722296,0.9999999999999993,1.0025993621311313,0.002599362131131988
confirm2-0169-sphere-rho13-sp2.2x1x1-offset1,confirm2,sphere,2.2x1x1,2.2,13.0,12.68369161789466,13.001807659476146,27.904121559368253,5,577,98,0.014756986248589139,44560,10278.78850772123,10256.974761149531,-0.002122209884492965,11654.071331402607,0.1337981438812843,97991.11710694239,98032.00000000001,0.00041721019480789323,0.9999999999999993,1.0024054355164962,0.0024054355164968566
confirm2-0170-ellipsoid-rho13-sp2.2x1x1-rot0,confirm2,ellipsoid,2.2x1x1,2.2,13.0,13.1189724451471,19.739686814714386,28.861739379323623,5,577,98,0.014459108156546408,155939,26287.396132866925,26312.519173018507,0.0009557066825713889,28561.23462559937,0.08649919076197432,342968.9098742984,343065.80000000005,0.00028250410725916275,0.9013768296955862,0.9006857920442213,-0.0007666467881122241
confirm2-0171-ellipsoid-rho13-sp2.2x1x1-rot1,confirm2,ellipsoid,2.2x1x1,2.2,13.0,13.01112048204716,19.739391443072645,28.624465060503752,5,577,98,0.014530137113565753,155932,26287.396132866925,26270.472883157043,-0.0006437780913843838,29152.037863484493,0.10897396288847072,342968.9098742984,343050.4,0.00023760207807610456,0.9013768296955862,0.9021003558259598,0.0008026899588908787
confirm2-0172-cylinder-rho13-sp2.2x1x1-rot0,confirm2,cylinder,2.2x1x1,2.2,13.0,12.800116218480657,15.24020780762577,28.160255680657446,5,577,98,0.014674328157890167,71764,16446.06161235397,15651.33435043957,-0.048323256998953124,16670.649583738315,0.013656033686243685,161685.34322645498,157880.80000000002,-0.02353053870273414,0.8727087161424515,0.9025798511398367,0.03422806996751637
confirm2-0173-cylinder-rho13-sp2.2x1x1-rot1,confirm2,cylinder,2.2x1x1,2.2,13.0,12.832358375902821,15.36128284077899,28.231188426986208,5,577,98,0.014651834022241565,73488,16446.06161235397,15968.651328828755,-0.029028851695812263,18792.449896950136,0.142671743539718,161685.34322645498,161673.6,-7.263012355129828e-05,0.8727087161424515,0.8987563230144594,0.02984685083373928
confirm2-0174-box-rho13-sp2.2x1x1-rot0,confirm2,box,2.2x1x1,2.2,13.0,13.18181818181818,18.013514688830604,29.0,5,577,98,0.014418520888754352,118503,25062.294400000002,23347.692755094453,-0.06841359444351391,24331.10906646347,-0.029174716483121865,267623.42464000004,260706.60000000003,-0.02584536330967413,0.8013324191666675,0.845294750971334,0.05486154154400036
confirm2-0175-box-rho13-sp2.2x1x1-rot1,confirm2,box,2.2x1x1,2.2,13.0,13.161740194923986,18.17158099176844,28.95582842883277,5,577,98,0.014431424545667964,121650,25062.294400000002,24070.590455115933,-0.0395695593171258,28307.116931994242,0.129470290317643,267623.42464000004,267630.0,2.456944869000388e-05,0.8013324191666675,0.8343608352039124,0.041216872358155854
confirm2-0176-capsule-rho13-sp2.2x1x1-rot0,confirm2,capsule,2.2x1x1,2.2,13.0,12.8564869306645,21.26085082606585,28.284271247461902,5,577,98,0.01463511103827031,194839,33406.062650094,33389.96267571586,-0.0004819476795805411,35947.31535951949,0.07607160221314913,428711.13734287303,428645.80000000005,-0.00015240411825534483,0.8230672927423683,0.8233804910384604,0.00038052574662339467
confirm2-0177-capsule-rho13-sp2.2x1x1-rot1,confirm2,capsule,2.2x1x1,2.2,13.0,12.99364116573186,21.26248750154416,28.586010564610095,5,577,98,0.014541815467944395,194884,33406.062650094,33383.277544741984,-0.0006820649769675446,37347.01902752228,0.11797129217852298,428711.13734287303,428744.80000000005,7.85206032567487e-05,0.8230672927423683,0.8236721752820365,0.0007349126189339916
confirm2-0178-torus-rho13-sp2.2x1x1-rot0,confirm2,torus,2.2x1x1,2.2,13.0,13.0,29.893388507858397,28.6,5,577,98,0.014537561525122703,541576,83958.59280551654,83619.35944460295,-0.004040484119349208,94912.54569349627,0.1304685145611444,1200607.8771188867,1191467.2000000002,-0.007613374269059059,0.6506584872679024,0.6499780374152849,-0.0010457864854337418
confirm2-0179-torus-rho13-sp2.2x1x1-rot1,confirm2,torus,2.2x1x1,2.2,13.0,12.99268707217148,29.96934883301677,28.583911558777256,5,577,98,0.01454245427786871,545715,83958.59280551654,83907.42993335068,-0.0006093822020620809,96733.4296071019,0.1521563948931024,1200607.8771188867,1200573.0,-2.9049550274828917e-05,0.6506584872679024,0.6510426201014086,0.0005903755057727889
confirm2-0180-sphere-rho15-sp2.2x1x1-offset0,confirm2,sphere,2.2x1x1,2.2,15.0,14.473972079860975,15.000958084065415,31.842738575694145,5,577,98,0.013697629753196395,68437,13684.77759903714,13667.011145351411,-0.0012982639693741582,15509.369571101637,0.13333004200176957,150532.55358940852,150561.40000000002,0.0001916290523455988,0.9999999999999993,1.001427866338517,0.0014278663385176582
confirm2-0181-sphere-rho15-sp2.2x1x1-offset1,confirm2,sphere,2.2x1x1,2.2,15.0,14.516733006778164,15.001031148270549,31.936812614911965,5,577,98,0.013677009779138844,68438,13684.77759903714,13667.46980872099,-0.001264747650510989,15495.952039210373,0.13234957068653186,150532.55358940852,150563.6,0.00020624383132550328,0.9999999999999993,1.0014040145363001,0.0014040145363007905
confirm2-0182-ellipsoid-rho15-sp2.2x1x1-rot0,confirm2,ellipsoid,2.2x1x1,2.2,15.0,14.999999999999998,22.77623643283968,33.0,5,577,98,0.013456092040091086,239541,34998.01260292934,35049.75574702947,0.0014784594967487408,38024.49906090958,0.08647595200096925,526863.9375629297,526990.2000000001,0.0002396490404228402,0.901376829695586,0.9001899389749553,-0.001316753084313893
confirm2-0183-ellipsoid-rho15-sp2.2x1x1-rot1,confirm2,ellipsoid,2.2x1x1,2.2,15.0,15.009914079073104,22.77382741299574,33.02181097396083,5,577,98,0.013451782075865025,239465,34998.01260292934,34997.44756717904,-1.614479532618951e-05,38827.56062102612,0.10942187093721567,526863.9375629297,526823.0,-7.770044599952897e-05,0.901376829695586,0.901344689528649,-3.56567485186865e-05
confirm2-0184-cylinder-rho15-sp2.2x1x1-rot0,confirm2,cylinder,2.2x1x1,2.2,15.0,14.889399412871997,17.71946787982444,32.7566787083184,5,577,98,0.013504758886841278,112794,21895.644158459425,21255.781790343153,-0.029223272148815038,22531.56138016365,0.02904309263989102,248378.7134225241,248146.80000000002,-0.0009337089291124867,0.8727087161424514,0.8984201714639252,0.029461668992059042
confirm2-0185-cylinder-rho15-sp2.2x1x1-rot1,confirm2,cylinder,2.2x1x1,2.2,15.0,14.945078517720352,17.725644829245944,32.87917273898478,5,577,98,0.013480123726675366,112912,21895.644158459425,21344.788392542792,-0.025158235214733704,25066.77460310343,0.14482928301603915,248378.7134225241,248406.40000000002,0.0001114692040007359,0.8727087161424514,0.8952976779370037,0.025883735749082426
confirm2-0186-box-rho15-sp2.2x1x1-rot0,confirm2,box,2.2x1x1,2.2,15.0,14.999999999999998,21.005473572940726,33.0,5,577,98,0.013456092040091086,187902,33366.96,31959.975543959055,-0.04216699561605086,33168.27545390944,-0.005954529453404245,411119.28,413384.4,0.005509641873278293,0.8013324191666675,0.8396798701144326,0.047854610684095134
confirm2-0187-box-rho15-sp2.2x1x1-rot1,confirm2,box,2.2x1x1,2.2,15.0,15.086253389172343,20.966648155521764,33.18975745617916,5,577,98,0.01341887906181308,186862,33366.96,32199.01353989941,-0.03500308269319674,37747.93176766412,0.13129670091803747,411119.28,411096.4,-5.5652948214968134e-05,0.8013324191666675,0.8303681322832457,0.03623429231376085
confirm2-0188-capsule-rho15-sp2.2x1x1-rot0,confirm2,capsule,2.2x1x1,2.2,15.0,14.784959970264174,24.531016363255983,32.526911934581186,5,577,98,0.013551720898990637,299282,44475.5271968707,44483.61532366621,0.00018185566996664626,47897.248138846495,0.0769349158432584,658579.9219536623,658420.4,-0.00024222110080285297,0.8230672927423683,0.8227847497938421,-0.0003432804960392666
confirm2-0189-capsule-rho15-sp2.2x1x1-rot1,confirm2,capsule,2.2x1x1,2.2,15.0,15.00027547956403,24.534731602844765,33.00060605504087,5,577,98,0.013455972164956649,299418,44475.5271968707,44462.42607875801,-0.0002945691470883638,49679.91715764577,0.11701693692663517,658579.9219536623,658719.6000000001,0.00021208974291742066,0.8230672927423683,0.8234262206755892,0.00043608576891074335
confirm2-0190-torus-rho15-sp2.2x1x1-rot0,confirm2,torus,2.2x1x1,2.2,15.0,14.866068747318508,34.58050484458774,32.70535124410072,5,577,98,0.013515163902718862,838355,111779.19160497763,111844.06847536904,0.0005804020360129503,127285.73912963859,0.13872481364385214,1844356.6614821309,1844381.0000000002,1.3196210026933386e-05,0.6506584872679023,0.6502867836328027,-0.0005712730139898481
confirm2-0191-torus-rho15-sp2.2x1x1-rot1,confirm2,torus,2.2x1x1,2.2,15.0,15.00027547956403,34.578896095988306,33.00060605504087,5,577,98,0.013455972164956649,838238,111779.19160497763,111767.38312579521,-0.0001056411216870945,128830.39457443668,0.15254362394851806,1844356.6614821309,1844123.6,-0.00012636464898474475,0.6506584872679023,0.6506724103891389,2.13985086017221e-05
confirm2-0192-sphere-rho4-sp3.5x1x1-offset0,confirm2,sphere,3.5x1x1,3.5,4.0,3.706034791735099,4.002429891224765,12.971121771072847,5,577,98,0.04668743705546611,3290,2463.0086404143976,2426.0474813593837,-0.015006508076559233,2886.7520687149454,0.17204301330800598,11494.040321933855,11515.0,0.0018235257123770943,0.9999999999999997,1.0164689643588154,0.01646896435881584
confirm2-0193-sphere-rho4-sp3.5x1x1-offset1,confirm2,sphere,3.5x1x1,3.5,4.0,3.706034791735099,4.002429891224765,12.971121771072847,5,577,98,0.04668743705546611,3290,2463.0086404143976,2427.9430855673468,-0.014236878536143194,2901.041381067129,0.17784458140554182,11494.040321933855,11515.0,0.0018235257123770943,0.9999999999999997,1.0156753613878247,0.015675361387825104
confirm2-0194-ellipsoid-rho4-sp3.5x1x1-rot0,confirm2,ellipsoid,3.5x1x1,3.5,4.0,4.0,6.073523073254897,14.0,5,577,98,0.043312242307758556,11496,6298.999513474884,6265.40627463776,-0.005333107069664167,6969.462167211897,0.10643954683640677,40229.14112676849,40236.0,0.00017049514454958725,0.9013768296955863,0.9063127432648481,0.0054759712105409974
confirm2-0195-ellipsoid-rho4-sp3.5x1x1-rot1,confirm2,ellipsoid,3.5x1x1,3.5,4.0,3.9718396498450983,6.076515390569765,13.901438774457844,5,577,98,0.043603450851950235,11513,6298.999513474884,6252.368443247107,-0.007402932819414176,7251.594109287491,0.1512295077614796,40229.14112676849,40295.5,0.0016495224947110643,0.9013768296955863,0.9090977747101344,0.008565723857308027
confirm2-0196-cylinder-rho4-sp3.5x1x1-rot0,confirm2,cylinder,3.5x1x1,3.5,4.0,3.8861344310672696,4.767991020613406,13.601470508735444,5,577,98,0.04452902179240813,5562,3940.813824663037,3733.1167727428183,-0.052704101528566416,4098.400315773638,0.039988311582842995,18965.166531190865,19467.0,0.02646079948645852,0.8727087161424514,0.9374437877484618,0.07417718009297825
confirm2-0197-cylinder-rho4-sp3.5x1x1-rot1,confirm2,cylinder,3.5x1x1,3.5,4.0,3.9408897783239207,4.72851765419735,13.793114224133722,5,577,98,0.043930734328686036,5425,3940.813824663037,3695.3551236079693,-0.06228629719041745,4671.9319056307195,0.1855246437657323,18965.166531190865,18987.5,0.0011776046771012627,0.8727087161424514,0.9314076528578987,0.06726062846594272
confirm2-0198-box-rho4-sp3.5x1x1-rot0,confirm2,box,3.5x1x1,3.5,4.0,4.0,5.709033228799194,14.0,5,577,98,0.043312242307758556,9548,6005.4400000000005,5719.170096459067,-0.047668431212522844,6129.010965524288,0.02057650488961471,31391.360000000004,33418.0,0.06456043956043933,0.8013324191666676,0.8772797019427395,0.09477625135278056
confirm2-0199-box-rho4-sp3.5x1x1-rot1,confirm2,box,3.5x1x1,3.5,4.0,3.9718396498450983,5.592464720604471,13.901438774457844,5,577,98,0.043603450851950235,8975,6005.4400000000005,5474.411953980377,-0.08842450278740999,6943.847413375026,0.15625956022789755,31391.360000000004,31412.5,0.0006734337091478526,0.8013324191666676,0.8794577564808989,0.0974942925627249
confirm2-0200-capsule-rho4-sp3.5x1x1-rot0,confirm2,capsule,3.5x1x1,3.5,4.0,3.8861344310672696,6.545386627592618,13.601470508735444,5,577,98,0.04452902179240813,14389,8004.7780813467925,8007.50908528979,0.0003411717245931367,8733.622309424103,0.0910511472861073,50286.42640846062,50361.5,0.0014929195988113708,0.8230672927423683,0.8236052804097188,0.0006536375240449033
confirm2-0201-capsule-rho4-sp3.5x1x1-rot1,confirm2,capsule,3.5x1x1,3.5,4.0,4.010191099319486,6.545993089028771,14.035668847618199,5,577,98,0.043208364040725714,14393,8004.7780813467925,7955.714154217923,-0.006129330086389384,9378.554267027417,0.1716195217056522,50286.42640846062,50375.5,0.0017713247470771964,0.8230672927423683,0.8291209080657624,0.007354945794558532
confirm2-0202-torus-rho4-sp3.5x1x1-rot0,confirm2,torus,3.5x1x1,3.5,4.0,3.7823435128210647,9.253067698789087,13.238202294873727,5,577,98,0.045735228818819924,40652,20118.201611180546,20090.377123645587,-0.0013830504372466246,23742.569252488327,0.1801536594251827,140827.4112782638,142282.0,0.01032887495788759,0.6506584872679024,0.6560385240529506,0.008268603100282101
confirm2-0203-torus-rho4-sp3.5x1x1-rot1,confirm2,torus,3.5x1x1,3.5,4.0,4.0,9.212143607050361,14.0,5,577,98,0.043312242307758556,40115,20118.201611180546,20046.481245366333,-0.0035649491540216127,24213.63303004581,0.20356846491633007,140827.4112782638,140402.5,-0.0030172483780464,0.6506584872679024,0.6516722076637159,0.0015579915049905857
confirm2-0204-sphere-rho6.5-sp3.5x1x1-offset0,confirm2,sphere,3.5x1x1,3.5,6.5,6.149498071437395,6.499424177895568,21.523243250030884,5,577,98,0.031506502486254216,14088,6503.882191094269,6489.329608051306,-0.0022375225465937065,7661.238919398054,0.177948599666911,49321.106615798206,49308.0,-0.0002657405053845263,0.9999999999999994,1.0020649747899477,0.0020649747899483817
confirm2-0205-sphere-rho6.5-sp3.5x1x1-offset1,confirm2,sphere,3.5x1x1,3.5,6.5,6.364762688555847,6.507717794946353,22.276669409945463,5,577,98,0.030930737851753723,14142,6503.882191094269,6501.5199869554635,-0.00036319909700088804,7699.048916337741,0.18376205013061386,49321.106615798206,49497.0,0.003566290301877606,0.9999999999999994,1.0027403103198833,0.0027403103198839762
confirm2-0206-ellipsoid-rho6.5-sp3.5x1x1-rot0,confirm2,ellipsoid,3.5x1x1,3.5,6.5,6.446008098673416,9.870574227807316,22.561028345356956,5,577,98,0.03072827801795081,49346,16633.29559026962,16689.641279444302,0.0033875240699530185,18525.840774408207,0.11378052977340913,172623.8731552937,172711.0,0.000504720715123419,0.9013768296955862,0.8986359489861075,-0.003040771205983117
confirm2-0207-ellipsoid-rho6.5-sp3.5x1x1-rot1,confirm2,ellipsoid,3.5x1x1,3.5,6.5,6.515288143423645,9.869040442644366,22.80350850198276,5,577,98,0.030561584561273336,49323,16633.29559026962,16624.32336924222,-0.0005394133098101106,19182.954649457475,0.15328646360853426,172623.8731552937,172630.5,3.838892376339942e-05,0.9013768296955862,0.9018863876603644,0.0005653106980243461
confirm2-0208-cylinder-rho6.5-sp3.5x1x1-rot0,confirm2,cylinder,3.5x1x1,3.5,6.5,6.420630015498352,7.62990702900811,22.47220505424423,5,577,98,0.030790694289758037,22792,10406.21150575083,9822.254021063327,-0.05611624214679756,10575.120139077824,0.01623152030243169,81379.82591606704,79772.0,-0.0197570576978785,0.8727087161424514,0.9123748038741296,0.045451691954000895
confirm2-0209-cylinder-rho6.5-sp3.5x1x1-rot1,confirm2,cylinder,3.5x1x1,3.5,6.5,6.4031242374328485,7.6774808199815,22.41093483101497,5,577,98,0.030834182182471907,23221,10406.21150575083,10011.222044916658,-0.03795708559410771,12403.483622799624,0.19193076327009417,81379.82591606704,81273.5,-0.0013065389962458873,0.8727087161424514,0.9063508347511628,0.03854908056541073
confirm2-0210-box-rho6.5-sp3.5x1x1-rot0,confirm2,box,3.5x1x1,3.5,6.5,6.571428571428571,9.0671106119424,23.0,5,577,98,0.030430355359513668,38250,15858.115,14897.58494524526,-0.060570254078415986,15568.491891158055,-0.018263400715781475,134700.81625,133875.0,-0.006130744215145034,0.8013324191666675,0.8495088545720423,0.06012041226969833
confirm2-0211-box-rho6.5-sp3.5x1x1-rot1,confirm2,box,3.5x1x1,3.5,6.5,6.541858938203035,9.08556282907943,22.89650628371062,5,577,98,0.030499053738859055,38484,15858.115,14950.747024452341,-0.057217896045504646,18612.975185308955,0.17371927150918975,134700.81625,134694.0,-5.0602885637740513e-05,0.8013324191666675,0.8499369922513605,0.06065469450897609
confirm2-0212-capsule-rho6.5-sp3.5x1x1-rot0,confirm2,capsule,3.5x1x1,3.5,6.5,6.388765649999399,10.625652762615783,22.360679774997898,5,577,98,0.03087011899563273,61559,21137.617121056373,21266.08402542117,0.006077643644932129,23062.270301433316,0.09105346025308059,215779.84144411713,215456.5,-0.0014984784581968391,0.8230672927423683,0.8172777320364272,-0.007034128019655639
confirm2-0213-capsule-rho6.5-sp3.5x1x1-rot1,confirm2,capsule,3.5x1x1,3.5,6.5,6.510587922917623,10.630311169743115,22.787057730211682,5,577,98,0.030572725669880438,61640,21137.617121056373,21129.01386808776,-0.0004070114866467911,24757.931517492256,0.171273534557,215779.84144411713,215740.0,-0.00018463932427836838,0.8230672927423683,0.8233010688905249,0.0002840304191624732
